20030203 013901000,1.468700,1.468200,0
20030203 013903000,1.468800,1.468300,0
20030203 013903000,1.468700,1.468200,0
20030203 013916000,1.468600,1.468100,0
20030203 013947000,1.468700,1.468200,0
20030203 013956000,1.468800,1.468300,0
20030203 014027000,1.468700,1.468200,0
20030203 014028000,1.468800,1.468300,0
20030203 014038000,1.468700,1.468200,0
20030203 014040000,1.468800,1.468300,0
20030203 014042000,1.468800,1.468300,0
20030203 014047000,1.468700,1.468200,0
20030203 014051000,1.468800,1.468300,0
20030203 014059000,1.468700,1.468200,0
20030203 014115000,1.468600,1.468100,0
20030203 014116000,1.468700,1.468200,0
20030203 014117000,1.468800,1.468300,0
20030203 014119000,1.468700,1.468200,0
20030203 014122000,1.468800,1.468300,0
20030203 014128000,1.468700,1.468200,0
20030203 014148000,1.468600,1.468100,0
20030203 014158000,1.468700,1.468200,0
20030203 014159000,1.468600,1.468100,0
20030203 014208000,1.468800,1.468300,0
20030203 014228000,1.468600,1.468100,0
20030203 014249000,1.468700,1.468200,0
20030203 014254000,1.468600,1.468100,0
20030203 014257000,1.468400,1.467900,0
20030203 014325000,1.468300,1.467800,0
20030203 014326000,1.468400,1.467900,0
20030203 014326000,1.468300,1.467800,0
20030203 014327000,1.468200,1.467700,0
20030203 014328000,1.468300,1.467800,0
20030203 014328000,1.468500,1.468000,0
20030203 014329000,1.468400,1.467900,0
20030203 014329000,1.468200,1.467700,0
20030203 014329000,1.468400,1.467900,0
20030203 014330000,1.468300,1.467800,0
20030203 014333000,1.468200,1.467700,0
20030203 014334000,1.468100,1.467600,0
20030203 014347000,1.468200,1.467700,0
20030203 014348000,1.468000,1.467500,0
20030203 014352000,1.467900,1.467400,0
20030203 014425000,1.468100,1.467600,0
20030203 014427000,1.467900,1.467400,0
20030203 014436000,1.468000,1.467500,0
20030203 014444000,1.468100,1.467600,0
20030203 014447000,1.468000,1.467500,0
20030203 014501000,1.467800,1.467300,0
20030203 014505000,1.467900,1.467400,0
20030203 014505000,1.467800,1.467300,0
20030203 014507000,1.467900,1.467400,0
20030203 014507000,1.468000,1.467500,0
20030203 014543000,1.467800,1.467300,0
20030203 014544000,1.467900,1.467400,0
20030203 014545000,1.467700,1.467200,0
20030203 014550000,1.467600,1.467100,0
